cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
171	HNDVDQJCIGZPNO-YFKPBYRVSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	5.2753650020259745e-06
172	ROHFNLRQFUQHCH-YFKPBYRVSA-N	COLNVLDHVKWLRT-QMMMGPOBSA-N	5.34245612627381e-06
173	COLNVLDHVKWLRT-QMMMGPOBSA-N	ROHFNLRQFUQHCH-YFKPBYRVSA-N	5.34245612627381e-06
174	XOAAWQZATWQOTB-UHFFFAOYSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	5.410833515819505e-06
175	QIVBCDIJIAJPQS-VIFPVBQESA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	5.410833515819505e-06
176	HNDVDQJCIGZPNO-YFKPBYRVSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	5.614224097461025e-06
177	BTCSSZJGUNDROE-UHFFFAOYSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	5.614224097461025e-06
178	AWDRATDZQPNJFN-VAYUFCLWSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	6.719533233423855e-06
179	HNDVDQJCIGZPNO-YFKPBYRVSA-N	AWDRATDZQPNJFN-VAYUFCLWSA-N	6.719533233423855e-06
180	HNDVDQJCIGZPNO-YFKPBYRVSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	8.017019495640047e-06
181	XOAAWQZATWQOTB-UHFFFAOYSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	8.017019495640047e-06
182	DKPMWHFRUGMUKF-GDYCBZMLSA-N	DKPMWHFRUGMUKF-KWXDGCAGSA-N	1.0928217875253322e-05
183	DKPMWHFRUGMUKF-KWXDGCAGSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	1.0928217875253322e-05
184	XOAAWQZATWQOTB-UHFFFAOYSA-N	ZDXPYRJPNDTMRX-VKHMYHEASA-N	1.351607140943394e-05
185	ZDXPYRJPNDTMRX-VKHMYHEASA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	1.351607140943394e-05
186	DKPMWHFRUGMUKF-GDYCBZMLSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	1.3670118169687546e-05
187	XOAAWQZATWQOTB-UHFFFAOYSA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	1.3670118169687546e-05
188	DKPMWHFRUGMUKF-GDYCBZMLSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	1.4134356916267378e-05
189	QIVBCDIJIAJPQS-VIFPVBQESA-N	DKPMWHFRUGMUKF-GDYCBZMLSA-N	1.4134356916267378e-05
190	QBYUNVOYXHFVKC-GBURMNQMSA-N	MTCFGRXMJLQNBG-REOHCLBHSA-N	1.5265708691775163e-05
191	MTCFGRXMJLQNBG-REOHCLBHSA-N	QBYUNVOYXHFVKC-GBURMNQMSA-N	1.5265708691775163e-05
192	RUDATBOHQWOJDD-BSWAIDMHSA-N	MTCFGRXMJLQNBG-REOHCLBHSA-N	1.612495425795859e-05
193	MTCFGRXMJLQNBG-REOHCLBHSA-N	RUDATBOHQWOJDD-BSWAIDMHSA-N	1.612495425795859e-05
