cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
172	Eubacteriaceae_Eubacterium	uncultured_uncultured	0.0240787642054879
173	Coriobacteriaceae_Coriobacterium	Lachnospiraceae_Oribacterium	0.0240787642054879
174	Prevotellaceae_Prevotella	Bifidobacteriaceae_Bifidobacterium	0.02518959529547528
175	Bifidobacteriaceae_Bifidobacterium	Prevotellaceae_Prevotella	0.02518959529547528
176	Veillonellaceae_Megasphaera	Prevotellaceae_Alloprevotella	0.026222835838044755
177	Prevotellaceae_Alloprevotella	Veillonellaceae_Megasphaera	0.026222835838044755
178	Selenomonadaceae_Megamonas	Atopobiaceae_Olsenella	0.026769744691403495
179	Atopobiaceae_Olsenella	Selenomonadaceae_Megamonas	0.026769744691403495
180	Bifidobacteriaceae_Bifidobacterium	Tannerellaceae_Parabacteroides	0.026784569563807967
181	Bifidobacteriaceae_Bifidobacterium	Succinivibrionaceae_Anaerobiospirillum	0.026784569563807967
182	Lachnospiraceae_[Ruminococcus]_gnavus_group	Bacteroidaceae_Bacteroides	0.026784569563807967
183	Tannerellaceae_Parabacteroides	Bifidobacteriaceae_Bifidobacterium	0.026784569563807967
184	Tannerellaceae_Parabacteroides	Muribaculaceae_Muribaculaceae	0.026784569563807967
185	Bacteroidaceae_Bacteroides	Lachnospiraceae_[Ruminococcus]_gnavus_group	0.026784569563807967
186	Muribaculaceae_Muribaculaceae	Tannerellaceae_Parabacteroides	0.026784569563807967
187	Succinivibrionaceae_Anaerobiospirillum	Bifidobacteriaceae_Bifidobacterium	0.026784569563807967
188	Bacteroidaceae_Bacteroides	Fusobacteriaceae_Fusobacterium	0.03230337870102277
189	Fusobacteriaceae_Fusobacterium	Bacteroidaceae_Bacteroides	0.03230337870102277
190	Sutterellaceae_Sutterella	Oscillospiraceae_Flavonifractor	0.03767614652167637
191	Oscillospiraceae_Flavonifractor	Sutterellaceae_Sutterella	0.03767614652167637
192	Bifidobacteriaceae_Bifidobacterium	Oscillospiraceae_Colidextribacter	0.04312215781978286
193	Lachnospiraceae_Oribacterium	Peptococcaceae_Peptococcus	0.04312215781978286
194	Peptococcaceae_Peptococcus	Lachnospiraceae_Oribacterium	0.04312215781978286
195	Oscillospiraceae_Colidextribacter	Bifidobacteriaceae_Bifidobacterium	0.04312215781978286
196	Lachnospiraceae_Oribacterium	Lachnospiraceae_Lachnospiraceae_FCS020_group	0.04340710291726468
197	Lachnospiraceae_Lachnospiraceae_FCS020_group	Lachnospiraceae_Oribacterium	0.04340710291726468
198	Succinivibrionaceae_Anaerobiospirillum	Prevotellaceae_Alloprevotella	0.04340710291726468
199	Prevotellaceae_Alloprevotella	Succinivibrionaceae_Anaerobiospirillum	0.04340710291726468
200	Acidaminococcaceae_Phascolarctobacterium	Lachnospiraceae_Tyzzerella	0.04435234099231293
201	Lachnospiraceae_Tyzzerella	Acidaminococcaceae_Phascolarctobacterium	0.04435234099231293
202	Tannerellaceae_Parabacteroides	Ruminococcaceae_Incertae_Sedis	0.046410297802440596
203	Ruminococcaceae_Incertae_Sedis	Tannerellaceae_Parabacteroides	0.046410297802440596
204	Veillonellaceae_Megasphaera	Aerococcaceae_Abiotrophia	0.04717336115722144
205	Aerococcaceae_Abiotrophia	Veillonellaceae_Megasphaera	0.04717336115722144
